Kod;Nazwa;Transakcje rynkowe;Powierzchnia użytkowa lokali mieszkalnych;Rok;Wartosc;Jednostka miary;Atrybut
0414000;Powiat świecki;rynek pierwotny;ogółem;2021;-;zł;n
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2010;3287;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2011;0;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2012;0;zł;x
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2013;3352;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2014;0;zł;x
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2015;3302;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2016;0;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2017;0;zł; 
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2018;0;zł;x
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2019;0;zł;x
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2020;0;zł;x
0414000;Powiat świecki;rynek pierwotny;do 40 m2;2021;-;zł;n
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2010;3385;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2011;0;zł;x
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2012;3302;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2013;3307;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2014;0;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2015;3298;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2016;3568;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2017;3496;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2018;3419;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2019;3557;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2020;4126;zł; 
0414000;Powiat świecki;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2010;3381;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2011;3321;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2012;3313;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2013;3280;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2014;3600;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2015;3460;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2016;3849;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2017;3707;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2018;3593;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2019;3543;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2020;4251;zł; 
0414000;Powiat świecki;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2010;3364;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2011;0;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2012;0;zł;x
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2013;3269;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2014;0;zł;x
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2015;3401;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2016;4563;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2017;3008;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2018;0;zł;x
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2019;2778;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2020;3821;zł; 
0414000;Powiat świecki;rynek pierwotny;od 80,1 m2;2021;-;zł;n
0414000;Powiat świecki;rynek wtórny;ogółem;2010;2125;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2011;2429;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2012;2582;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2013;2336;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2014;2029;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2015;2453;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2016;2561;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2017;2772;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2018;2790;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2019;2930;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2020;3785;zł; 
0414000;Powiat świecki;rynek wtórny;ogółem;2021;-;zł;n
0414000;Powiat świecki;rynek wtórny;do 40 m2;2010;2524;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2011;2465;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2012;2669;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2013;2375;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2014;2167;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2015;2473;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2016;2556;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2017;2732;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2018;2778;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2019;3492;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2020;3500;zł; 
0414000;Powiat świecki;rynek wtórny;do 40 m2;2021;-;zł;n
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2010;2064;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2011;2199;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2012;2580;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2013;2347;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2014;2089;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2015;2465;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2016;2547;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2017;2844;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2018;3043;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2019;2939;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2020;3941;zł; 
0414000;Powiat świecki;rynek wtórny;od 40,1 do 60 m2;2021;-;zł;n
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2010;2049;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2011;2435;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2012;2377;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2013;2264;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2014;2007;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2015;2280;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2016;3199;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2017;2629;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2018;2502;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2019;2720;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2020;4312;zł; 
0414000;Powiat świecki;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2010;2844;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2011;2967;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2012;3190;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2013;2283;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2014;1647;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2015;0;zł;x
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2016;1473;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2017;1934;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2018;2273;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2019;1995;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2020;2219;zł; 
0414000;Powiat świecki;rynek wtórny;od 80,1 m2;2021;-;zł;n
0415000;Powiat toruński;ogółem;ogółem;2010;2668;zł; 
0415000;Powiat toruński;ogółem;ogółem;2011;2782;zł; 
0415000;Powiat toruński;ogółem;ogółem;2012;2903;zł; 
0415000;Powiat toruński;ogółem;ogółem;2013;2484;zł; 
0415000;Powiat toruński;ogółem;ogółem;2014;2686;zł; 
0415000;Powiat toruński;ogółem;ogółem;2015;2396;zł; 
0415000;Powiat toruński;ogółem;ogółem;2016;2553;zł; 
0415000;Powiat toruński;ogółem;ogółem;2017;2772;zł; 
0415000;Powiat toruński;ogółem;ogółem;2018;2997;zł; 
0415000;Powiat toruński;ogółem;ogółem;2019;3078;zł; 
0415000;Powiat toruński;ogółem;ogółem;2020;3372;zł; 
0415000;Powiat toruński;ogółem;ogółem;2021;-;zł;n
0415000;Powiat toruński;ogółem;do 40 m2;2010;1562;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2011;2057;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2012;2396;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2013;1996;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2014;2521;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2015;2038;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2016;2508;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2017;2458;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2018;2821;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2019;2945;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2020;3368;zł; 
0415000;Powiat toruński;ogółem;do 40 m2;2021;-;zł;n
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2010;2610;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2011;2748;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2012;2903;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2013;2903;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2014;2806;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2015;2714;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2016;2751;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2017;2957;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2018;2996;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2019;3114;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2020;3422;zł; 
0415000;Powiat toruński;ogółem;od 40,1 do 60 m2;2021;-;zł;n
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2010;3864;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2011;4096;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2012;3455;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2013;2496;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2014;2572;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2015;1984;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2016;2417;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2017;2467;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2018;3200;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2019;3003;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2020;3366;zł; 
0415000;Powiat toruński;ogółem;od 60,1 do 80 m2;2021;-;zł;n
0415000;Powiat toruński;ogółem;od 80,1 m2;2010;2438;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2011;0;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2012;0;zł;x
0415000;Powiat toruński;ogółem;od 80,1 m2;2013;0;zł;x
0415000;Powiat toruński;ogółem;od 80,1 m2;2014;2750;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2015;1798;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2016;2697;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2017;2886;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2018;2805;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2019;2951;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2020;2963;zł; 
0415000;Powiat toruński;ogółem;od 80,1 m2;2021;-;zł;n
0415000;Powiat toruński;rynek pierwotny;ogółem;2010;4169;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2011;4194;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2012;3495;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2013;3115;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2014;3397;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2015;3143;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2016;3351;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2017;2979;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2018;3084;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2019;3291;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2020;3360;zł; 
0415000;Powiat toruński;rynek pierwotny;ogółem;2021;-;zł;n
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2010;0;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2011;0;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2012;3321;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2013;2483;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2014;3381;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2015;0;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2016;4348;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2017;3584;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2018;2875;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2019;3452;zł; 
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2020;0;zł;x
0415000;Powiat toruński;rynek pierwotny;do 40 m2;2021;-;zł;n
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2010;0;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2011;0;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2012;3495;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2013;3168;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2014;3388;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2015;3121;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2016;3002;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2017;2999;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2018;3043;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2019;3346;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2020;3200;zł; 
0415000;Powiat toruński;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
0415000;Powiat toruński;rynek pierwotny;od 60,1 do 80 m2;2010;4169;zł; 
0415000;Powiat toruński;rynek pierwotny;od 60,1 do 80 m2;2011;4194;zł; 
0415000;Powiat toruński;rynek pierwotny;od 60,1 do 80 m2;2012;3567;zł; 
0415000;Powiat toruński;rynek pierwotny;od 60,1 do 80 m2;2013;3245;zł; 
